AC	PSC	69
AC	PSC	0
AC	PSC	95
AC	PSDB	377
AC	PSDB	619
AC	PSDB	127
AC	PSDB	2206
AC	PSDB	125
AC	PSDB	61
AC	PSDB	1194
AC	PSDB	153
AC	PSDB	78
AC	PSDB	169
AC	PSDB	71
AC	PSDB	2463
AC	PSDB	110
AC	PSDB	96
AC	PSDB	3833
AC	PSDB	0
AC	PSDB	145
AC	PSDB	81
AC	PSDB	1840
AC	PSDB	209
AC	PSDB	1127
AC	PSDB	130
AC	PSDB	86
AC	PSDB	415
AC	PSDB	971
AC	PTC	1940
AC	PTC	1
AC	PTC	97
AC	PMDB	54
AC	PT do B	7
AC	PT do B	3187
AC	PT do B	25
AC	PT do B	1
AC	PT do B	0
AC	PT do B	0
AC	PT do B	0
AC	PT do B	1
AC	PT do B	4
AC	PT do B	152
AC	PSC	123
AC	PPS	3487
AC	PT do B	1154
AC	PT do B	345
AC	PSD	17300
AC	PSDB	23466
AC	PSDB	4518
AC	PSDB	4104
AC	PSDB	924
AC	PSDB	227
AC	PSD	245
AC	PMDB	18372
AC	PSC	12126
AC	PP	13610
AC	PR	13431
AC	PP	6707
AC	PP	2354
AC	PP	206
AC	PP	2866
AC	PSD	205
AC	PSD	956
AC	PP	186
AC	SD	4717
AC	PMDB	322
AC	PP	187
AC	PSOL	15
AC	PRP	18
AC	PMDB	20339
AC	PSL	2603
AL	PCB	3950
AL	PSOL	60816
AL	PSOL	193
AL	PSOL	167
AL	PSOL	196
AL	PSOL	152
AL	PSOL	1755
AL	PSOL	997
AL	PSOL	0
AL	PSOL	394309
AL	PSOL	764
AL	PSOL	589
AL	PSOL	237
AL	PSOL	1637
AL	PSTU	2015
AL	PSTU	1752
AL	PSOL	145
AL	PSOL	2573
AL	PSOL	109
AL	PSOL	8
AL	PEN	2732
AL	PEN	1922
AL	PTN	1820
AL	PTN	2741
AL	PRTB	6390
AL	PRTB	64435
AL	PRTB	58095
AL	PRTB	12194
AL	PRTB	7188
AL	PRTB	2349
AL	PRTB	181
AL	PRTB	427
AL	PRTB	978
AL	PRTB	333
AL	PRTB	116
AL	PRTB	3782
AL	PRTB	9
AL	PRTB	35
AL	PRTB	20
AL	PRTB	4568
AL	PRTB	1831
AL	PRTB	41580
AL	PRTB	31017
AL	PRTB	13593
AL	PRTB	676
AL	PRTB	42
AL	PRTB	150
AL	PRTB	233
AL	PRTB	646
AL	PRTB	81
AL	PRTB	42864
AL	PRTB	193
AL	PRTB	146
AL	PRTB	8
AL	PRTB	8
AL	PRTB	311
AL	PRTB	170
AL	PMN	7464
AL	PMN	508
AL	PPL	1045
AL	PMN	44
AL	PMN	186
AL	PPL	332
AL	PPL	24700
AL	PPL	6
AL	PMN	24757
AL	PMN	574
AL	PPL	229
AL	PPL	725
AL	PMN	8
AL	PPL	541
AL	PMN	25
AL	PRTB	2
AL	PPL	857
AL	PP	435827
AL	DEM	137237
AL	PSB	43468
AL	PSB	296
AL	PSB	18562
AL	PSB	401
AL	PSB	88
AL	PSB	321
AL	PSB	214
AL	PSB	250
AL	PSB	1080
AL	PSB	89
AL	PSB	15403
AL	PSB	734
AL	PSB	14002
AL	PSB	505
AL	PSB	662
AL	PSB	483
AL	PSB	43
AL	PSB	209
AL	PSB	341
AL	PSB	3
AL	PSDC	839
AL	PPS	5836
AL	PPS	13986
AL	PPS	4394
AL	PSDC	1159
AL	PPS	378
AL	PPS	265
AL	PPS	506
AL	PPS	539
AL	PPS	0
AL	PSDC	902
AL	PPS	619
AL	PPS	855
AL	PPS	442
AL	PPS	589
AL	PPS	344
AL	PPS	27892
AL	PPS	10
AL	PPS	41
AL	PPS	16
AL	PSDC	235
AL	PPS	30806
AL	PPS	3008
AL	PR	76706
AL	PR	1077
AL	PR	115
AL	PRP	66910
AL	DEM	1901
AL	DEM	709
AL	DEM	2273
AL	DEM	1519
AL	DEM	410
AL	DEM	113
AL	DEM	1347
AL	DEM	11383
AL	DEM	17480
AL	PP	98231
AL	PP	8596
AL	PP	15384
AL	PP	3517
AL	PP	13782
AL	PP	448
AL	PP	5298
AL	PP	15651
AL	PP	84
AL	PP	1024
AL	PP	6144
AL	PP	743
AL	SD	135929
AL	SD	323
AL	SD	0
AL	SD	2496
AL	SD	273
AL	SD	167
AL	SD	11455
AL	SD	189
AL	SD	470
AL	SD	0
AL	DEM	52931
AL	PP	96
AL	PP	38
AL	PTB	689266
AL	PMDB	670310
AL	PSC	30175
AL	PMDB	8409
AL	PMDB	24189
AL	PMDB	1257
AL	PMDB	222
AL	PMDB	44058
AL	PMDB	3610
AL	PMDB	13798
AL	PMDB	340
AL	PMDB	22524
AL	PMDB	773
AL	PMDB	0
AL	PDT	73
AL	PDT	51
AL	PDT	615
AL	PDT	1441
AL	PDT	27534
AL	PDT	254
AL	PDT	14507
AL	PDT	414
AL	PDT	105
AL	PDT	125
AL	PDT	23
AL	PDT	41465
AL	PDT	0
AL	PDT	8390
AL	PMDB	245
AL	PMDB	36
AL	PMDB	1
AL	PMDB	227
AL	PSC	483
AL	PSD	19823
AL	PSD	27305
AL	PSD	570
AL	PSD	107
AL	PSD	6
AL	PSD	29244
AL	PMDB	38288
AL	PTB	381
AL	PTB	15315
AL	PTB	122
AL	PTB	386
AL	PTB	15194
AL	PTB	253
AL	PTB	3055
AL	PTB	376
AL	PTB	35
AL	PTB	134
AL	PTB	50
AL	PTB	5
AL	PTB	134
AL	PTB	2302
AL	PT do B	173
AL	PT do B	27116
AL	PSC	758
AL	PDT	88125
AL	PV	271
AL	PV	680
AL	PV	857
AL	PMDB	14553
AL	PT	53284
AL	PSD	102
AL	PSD	1685
AL	PTB	5027
AL	PTB	6366
AL	PROS	82582
AL	PHS	1577
AL	PMDB	3783
AL	PMDB	10307
AL	PMDB	4798
AL	PMDB	15102
AL	PMDB	281
AL	PMDB	123317
AL	PMDB	261
AL	PMDB	3864
AL	PMDB	119
AL	PMDB	13
AL	PROS	1134
AL	PROS	456
AL	PROS	12092
AL	PROS	3040
AL	PROS	14879
AL	PROS	2822
AL	PROS	41829
AL	PHS	715
AL	PHS	2081
AL	PHS	191
AL	PHS	152
AL	PHS	282
AL	PV	167
AL	PV	463
AL	PT do B	379
AL	PC do B	7806
AL	PT do B	70
AL	PT do B	369
AL	PT do B	1830
AL	PV	259
AL	PV	16
AL	PT do B	196
AL	PV	589
AL	PT do B	241
AL	PC do B	18
AL	PHS	1126
AL	PHS	1909
AL	PHS	1354
AL	PHS	232
AL	PHS	90
AL	PHS	1420
AL	PHS	26
AL	PHS	156
AL	PHS	606
AL	PV	100
AL	PROS	33
AL	PROS	10
AL	PHS	2
AL	PHS	122
AL	PHS	228
AL	PT	18767
AL	PT	304
AL	PT	2602
AL	PT	191
AL	PT	10606
AL	PT	735
AL	PT	38
AL	PT	3976
AL	PT	26797
AL	PT	16960
AL	PT	266
AL	PT	398
AL	PT	1242
AL	PT	180
AL	PT	1386
AL	PT	442
AL	PT	488
AL	PT	173
AL	PT	18
AL	PSDB	3354
AL	PSDB	43740
AL	PSDB	740
AL	PSDB	2691
AL	PSDB	8515
AL	PSDB	306
AL	PSDB	144
AL	PSDB	404
AL	PSDB	4170
AL	PSDB	25972
AL	PSDB	6992
AL	PSDB	1336
AL	PSDB	380
AL	PSDB	47097
AL	PSDB	61
AL	PSDB	119582
AL	PSDB	1128
AL	PSDB	5280
AL	PSDB	41
AL	PSDB	113
AL	PSDB	60759
AL	PSDB	34307
AL	PRB	425
AL	PRB	85
AL	PRB	1070
AL	PRB	26832
AL	PRB	2677
AL	PRB	19809
AL	PTC	7879
AL	PTC	5914
AL	PTC	1769
AL	PTC	149
AL	PTC	211
AL	PTC	20
AL	PTC	128
AL	PTC	0
AL	PTC	132
AL	PTC	331
AL	PTC	222
AL	PTC	106
AL	PTC	524
AL	PTC	52
AL	PTC	636
AL	PMDB	481
AL	PRB	815
AL	PRB	1768
AL	PRB	134
AL	PRB	206
AL	PRB	3194
AL	PRB	190
AL	PRB	2776
AL	PRB	419
AL	PRB	135
AL	PRB	244
AL	PRB	1
AL	PSDB	243
AL	PSDB	9
AL	PSDB	7
AL	PSDB	63
AL	PSDB	72
AL	PSDB	1093
AL	PSDB	54
AL	PSDB	8
AL	PRTB	3227
AL	PRTB	336
AL	PRTB	4
AL	PMDB	0
AL	PP	2
AL	PP	2
AL	PP	58
AL	PR	80
AL	PPS	52
AL	PPS	18
AL	PTC	0
AL	PRTB	13
AL	PRTB	19392
AL	PRTB	77
AL	PMDB	2190
AL	PMN	1
AL	PSDB	101757
AL	PT do B	58
AL	PDT	0
AP	PSTU	5306
AP	PSTU	896
AP	PSTU	1814
AP	PSTU	31
AP	PSTU	2558
AP	PSTU	14
AP	PTC	5016
AP	PMN	3545
AP	PRTB	1486
AP	DEM	5480
AP	DEM	189
AP	DEM	417
AP	DEM	3843
AP	DEM	3943
AP	DEM	1463
AP	DEM	571
AP	DEM	131695
AP	PSDB	9667
AP	PSDB	2699
AP	PSDB	4873
AP	PSDB	8679
AP	DEM	210
AP	PSDB	249
AP	PSDB	145
AP	PSDB	72
AP	PSDB	75
AP	PSDB	298
AP	PSDB	40
AP	PSDB	0
AP	SD	7300
AP	SD	99
AP	SD	0
AP	SD	1707
AP	SD	137
AP	SD	3225
AP	SD	241
AP	SD	739
AP	SD	1379
AP	DEM	145
AP	DEM	593
AP	PSD	53079
AP	PSD	49
AP	PSD	21
AP	PSD	79
AP	PSD	145
AP	PSD	195
AP	PSD	1748
AP	PSD	1653
AP	PSD	7278
AP	PSD	2019
AP	PSD	146
AP	PSD	1451
AP	PSD	387
AP	PSD	47
AP	PSD	602
AP	PSD	26
AP	PSD	4288
AP	PSD	510
AP	PSD	87
AP	PSD	230
AP	PSD	26
AP	PSD	1824
AP	PSDB	109
AP	PSDB	1014
AP	PSD	460
AP	PDT	7443
AP	PDT	263
AP	PDT	296
AP	PDT	22134
AP	PDT	161550
AP	PDT	30
AP	PDT	992
AP	PDT	1324
AP	PDT	221
AP	PDT	205
AP	PDT	80
AP	PDT	1208
AP	PDT	167
AP	PDT	565
AP	PDT	1654
AP	PDT	5028
AP	PDT	21
AP	PDT	11747
AP	PDT	113
AP	PDT	220
AP	PDT	4128
AP	PDT	390
AP	PDT	112
AP	PDT	167
AP	PMDB	7187
AP	PMDB	1225
AP	PMDB	45
AP	PMDB	124438
AP	PP	5947
AP	PMDB	362
AP	PP	5715
AP	PMDB	17542
AP	PP	143
AP	PMDB	371
AP	PMDB	18709
AP	PMDB	19
AP	PP	9247
AP	PMDB	5803
AP	PP	25
AP	PMDB	3687
AP	PP	4747
AP	PP	343
AP	PP	37
AP	PMDB	1693
AP	PP	4681
AP	PP	1157
AP	PCB	455
AP	PPS	27045
AP	PPS	3093
AP	PPS	765
AP	PSC	80
AP	PSC	9678
AP	PTC	1598
AP	PSC	972
AP	PSC	12485
AP	PSC	541
AP	PSC	886
AP	PPL	362
AP	PRTB	755
AP	PRTB	629
AP	PRTB	3531
AP	PRTB	1412
AP	PTB	1972
AP	PTB	2127
AP	PTB	10007
AP	PRP	4818
AP	PSC	371
AP	PSC	62
AP	PPL	14
AP	PPL	7564
AP	PMN	0
AP	PPS	562
AP	PPS	320
AP	PPS	264
AP	PPS	52
AP	PPS	1161
AP	PPS	142
AP	PPS	304
AP	PPS	546
AP	PPS	381
AP	PPS	518
AP	PPS	600
AP	PPS	386
AP	PPS	531
AP	PPS	297
AP	PPS	202
AP	PTC	26
AP	PTC	83
AP	PTC	137
AP	PTC	232
AP	PPL	5445
AP	PPL	49
AP	PPL	2
AP	PRTB	104
AP	PRTB	49
AP	PRTB	146
AP	PRTB	370
AP	PRTB	405
AP	PRTB	57
AP	PRTB	89
AP	PRTB	536
AP	PRTB	266
AP	PRTB	61
AP	PRTB	1526
AP	PRTB	3230
AP	PRTB	62
AP	PRTB	295
AP	PTB	8947
AP	PTB	5654
AP	PTB	61
AP	PTB	39
AP	PTB	91
AP	PPL	1
AP	PPL	9
AP	PPL	47
AP	PMN	110
AP	PMN	133
AP	PROS	28
AP	PROS	3
AP	PROS	5058
AP	PROS	1290
AP	PROS	6965
AP	PROS	190
AP	PROS	4938
AP	PV	81
AP	PV	371
AP	PV	215
AP	PV	1228
AP	PV	4939
AP	PV	420
AP	PV	27
AP	PV	59
AP	PV	8
AP	PROS	1
AP	PSDC	37
AP	PSDC	4975
AP	PSDC	5704
AP	PSDC	95
AP	PSDC	1804
AP	PSDC	123
AP	PV	18
AP	PEN	28
AP	PEN	173
AP	PEN	219
AP	PEN	39
AP	PEN	52
AP	PEN	0
AP	PEN	585
AP	PEN	2
AP	PROS	647
AP	PEN	2
AP	PSC	2245
AP	PSC	164
AP	PSC	4
AP	PSC	5111
AP	PSC	10
AP	PSC	1901
AP	PSC	181
AP	PSC	434
AP	PSC	150
AP	PSC	729
AP	PSC	267
AP	PSC	901
AP	PSC	329
AP	PSC	4168
AP	PSC	771
AP	PSC	97
AP	PSC	3578
AP	PSC	72
AP	PSC	28
AP	PSC	1735
AP	PSC	155
AP	PSC	2441
AP	PSC	246
AP	PSC	1488
AP	PSC	152
AP	PSC	3
AP	PSC	39
AP	PSC	38
AP	PSC	265
AP	PSC	1
AP	PSC	9
AP	PR	1511
AP	PR	2467
AP	PR	191
AP	PR	435
AP	PR	39
AP	PR	3692
AP	PR	5
AP	PR	331
AP	PR	536
AP	PR	0
AP	PR	368
AP	PR	294
AP	PR	4
AP	PR	2775
AP	PR	138
AP	PHS	5146
AP	PHS	155
AP	PHS	320
AP	PHS	166
AP	PHS	823
AP	PHS	3463
AP	PRB	6486
AP	PRB	2202
AP	PRB	4472
AP	PRB	5360
AP	PRB	0
AP	PHS	1231
AP	PRB	1197
AP	PRB	5616
AP	PRB	833
AP	PRB	1086
AP	PRB	3506
AP	PRB	5721
AP	PRB	1395
AP	PR	1515
AP	PRB	4540
AP	PRB	145
AP	PRB	29
AP	PR	1
AP	PR	0
AP	PRB	494
AP	PRB	745
AP	PR	218
AP	PRB	6
AP	PHS	1
AP	PR	18661
AP	PR	1174
AP	PROS	8515
AP	PROS	1312
AP	PROS	3565
AP	PROS	6756
AP	PHS	452
AP	PT do B	10286
AP	PT do B	521
AP	PSDC	65
AP	PSDC	889
AP	PSDC	10478
AP	PSDC	5291
AP	PSDC	0
AP	PSDC	14
AP	PRB	13798
AP	PV	254
AP	PV	751
AP	PV	7918
AP	PEN	46
AP	PEN	104
AP	PEN	183
AP	PSDC	16
AP	PEN	681
AP	PT do B	30135
AP	PEN	48136
AP	PSOL	1339
AP	PSOL	39
AP	PSOL	399
AP	PSOL	2310
AP	PSOL	251
AP	PSOL	245
AP	PSOL	37
AP	PSOL	953
AP	PSOL	411
AP	PSOL	415
AP	PSOL	368
AP	PSOL	4294
AP	PSOL	181
AP	PSOL	1159
AP	PSOL	4105
AP	PSOL	250
AP	PSOL	13
AP	PSOL	1589
AP	PSOL	67
AP	PT	503
AP	PT	14
AP	PT	39
AP	PT	300
AP	PT	2
AP	PT	3277
AP	PT	2493
AP	PT	3205
AP	PT	2412
AP	PT	42
AP	PT	60
AP	PC do B	256
AP	PC do B	3326
AP	PC do B	55
AP	PC do B	541
AP	PC do B	324
AP	PT do B	4843
AP	PT do B	136
AP	PT do B	2500
AP	PT do B	274
AP	PT do B	0
AP	PT do B	2833
AP	PT do B	160
AP	PT do B	224
AP	PT do B	3
AP	PT do B	3
AP	PT do B	470
AP	PT do B	1
AP	PT do B	167
AP	PTN	4463
AP	PTN	530
AP	PTN	110
AP	PTN	64
AP	PTN	39
AP	PTN	133
AP	PTN	50
AP	PTN	120
AP	PTN	10
AP	PSB	93
AP	PSB	4635
AP	PSB	4582
AP	PSB	104
AP	PSB	124
AP	PSB	613
AP	PSB	50
AP	PSB	116
AP	PSB	63
AP	PSB	273
AP	PSB	5883
AP	PSB	64
AP	PSB	6667
AP	PSB	3871
AP	PSB	2133
AP	PSB	289
AP	PSB	4997
AP	PSB	105445
AP	PSB	21108
AP	PSB	1230
AP	PT	4362
AP	PT	719
AP	PT	16162
AP	PT	6563
AP	PT	11593
AP	PC do B	8707
AP	PC do B	2461
AP	PSOL	1698
AP	PSOL	458
AP	PSOL	2220
AP	PSOL	442
AP	PSOL	202
AP	PSOL	2357
AP	PSOL	238
AP	PT	38919
AP	PRP	7443
AP	PRP	376
AP	PRP	799
AP	PRP	131
AP	PRP	1
AP	PRP	44
AP	PRP	143
AP	PRP	0
AP	PRP	1315
AP	PRP	280
AP	PRP	13
AP	PRP	315
AP	PRP	1
AP	PRP	8
AP	PRP	0
AP	PRP	2703
AP	PRP	196
AP	PRP	579
AP	PRP	211
AP	DEM	3235
AP	PSD	1318
AP	PSD	1552
AP	PSOL	1
AP	PSOL	0
AP	PSOL	0
AP	PSOL	0
AP	PC do B	1
AP	PDT	86
AP	PDT	53
AP	PR	0
AP	PRB	45
AP	PPL	1
AP	PRTB	0
AP	PMN	45
AP	PSDC	2
AP	PSDB	23
AP	PSD	34
AP	PSDB	1
AP	PSD	2
AP	PSOL	7
AP	PSOL	29
AP	PSB	5
AP	PSB	0
AP	PSB	0
AP	PTN	130
AP	PTN	60
AP	PTN	23
AP	PTN	46
AM	PSTU	572
AM	PSTU	400
AM	PSTU	652
AM	PSTU	128
AM	PSTU	4897
AM	PSTU	3029
AM	PSTU	184
AM	PTN	23626
AM	PTN	9230
AM	PTN	3967
AM	PTN	487
AM	PTN	3583
AM	PTN	187
AM	PTN	2725
AM	PTN	53
AM	PTN	88
AM	PTN	356
AM	PTN	1010
AM	PTN	5743
AM	PTN	187
AM	PRTB	487
AM	PTN	3561
AM	PTN	1133
AM	PTN	153
AM	PTN	116
AM	PTN	356
AM	PTN	1074
AM	PTN	51
AM	PTN	132
AM	PTN	27
AM	PTN	86
AM	PTN	7761
AM	PTN	11782
AM	PTN	336
AM	PTN	3142
AM	PTN	8
AM	PTN	10240
AM	PTN	41
AM	PTN	25
AM	PTN	4257
AM	PTN	8504
AM	PTN	573
AM	PRTB	148
AM	PTN	4447
AM	PTN	10816
AM	PTN	3411
AM	PTN	634
AM	PTN	6
AM	PTN	12089
AM	PTN	7920
AM	PTN	809
AM	PTN	5077
AM	PTN	0
AM	PMDB	709058
AM	PT	549748
AM	PMDB	117955
AM	PMDB	62999
AM	PMDB	16089
AM	PMDB	768
AM	PTB	69708
AM	PP	71878
AM	PRB	48281
AM	PRB	51
AM	PRB	32
AM	PPS	113646
AM	PC do B	58766
AM	PSDC	520
AM	PT	46927
AM	PT	1673
AM	PT	1377
AM	PT	36
AM	PT	9775
AM	PT	1475
AM	PDT	2426
AM	PDT	3595
AM	PDT	783
AM	PDT	0
AM	PP	13123
AM	PP	12985
AM	PP	5974
AM	PP	863
AM	PP	27816
AM	PP	426
AM	PP	11050
